r,f,g,f_s
7.450465654103382,0.032316636,0.0029560481,0.10566952
7.500468779298706,0.033311762,0.0014007018,0.10554743
7.550471904494032,0.03451334,0.00010741576,0.105403066
7.600475029689356,0.035884175,-0.00093988585,0.10524068
7.650478154884681,0.037384365,-0.0017657959,0.10506477
7.700481280080005,0.03897232,-0.002401708,0.10488
7.75048440527533,0.04060579,-0.0028836413,0.10469105
7.8004875304706545,0.04224283,-0.0032500725,0.10450252
7.85049065566598,0.043842837,-0.0035396018,0.10431884
7.9004937808613045,0.045367315,-0.0037887539,0.10414417
7.950496906056629,0.046780705,-0.004029871,0.103982344
8.000500031251953,0.048051085,-0.0042893323,0.10383679
8.050503156447279,0.04915068,-0.004586103,0.10371045
8.100506281642604,0.05005634,-0.004930663,0.10360578
8.150509406837928,0.050749753,-0.005324536,0.10352471
8.200512532033253,0.05121771,-0.0057601575,0.103468604
8.250515657228577,0.05145205,-0.006221384,0.10343829
8.300518782423902,0.05144963,-0.006684413,0.103434056
8.350521907619227,0.051212005,-0.0071191494,0.103455685
8.400525032814551,0.05074523,-0.007490929,0.10350245
8.450528158009876,0.050059322,-0.0077624954,0.10357324
8.5005312832052,0.049167812,-0.007896262,0.10366652
8.550534408400525,0.04808717,-0.007856402,0.10378047
8.60053753359585,0.046836145,-0.007611161,0.10391301
8.650540658791176,0.045435183,-0.0071347817,0.10406188
8.7005437839865,0.04390571,-0.0064092404,0.104224704
8.750546909181825,0.04226949,-0.0054257223,0.1043991
8.80055003437715,0.040548004,-0.0041854614,0.10458269
8.850553159572474,0.03876188,-0.0027003132,0.10477322
8.900556284767799,0.03693029,-0.0009927145,0.10496854
8.950559409963123,0.035070553,0.0009048317,0.105166785
9.000562535158448,0.03319773,0.0029507356,0.10536626
9.050565660353772,0.03132431,0.0050956574,0.10556563
9.100568785549097,0.029460032,0.0072843353,0.105763815
9.150571910744421,0.027611762,0.009457477,0.105960086
9.200575035939746,0.025783498,0.011554004,0.10615402
9.25057816113507,0.02397646,0.013513234,0.10634551
9.300581286330397,0.022189263,0.01527704,0.10653478
9.350584411525722,0.020418203,0.016791876,0.10672224
9.400587536721046,0.01865754,0.01801057,0.1069086
9.45059066191637,0.016899977,0.018893799,0.10709469
9.500593787111695,0.015137005,0.019411167,0.107281506
9.55059691230702,0.013359438,0.01954192,0.10747009
